username,city,country,gender,year_of_birth,level_of_education,body,polarity,subjectivity,course_id,Certificate_Delivered
stiphaen,None,FR,f,1977,jhs,"Il faut savoir que quand on se connecte à 123D circuits c'est avec notre compte Autodesk. Or si on refuse les cookies tiers, et donc celui d'Autodesk, et bien la connexion ne peut pas s'effectuer. (par contre du coup le site en profite pour te balancer plein de cookies publicitaires. Sympa...)
",0.0,0.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

préférer les modules relais avec des opto-coupleurs, il n'y a pas de liaison ""directe"" entre l'alimentation du relais et nos montages...

Cordialement,

[Edité] pour corriger ma bévue ;
",0.0,0.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"Il était une fois un gentil correcteur qui a passé une bonne dizaine de minutes à corriger un TP en s'appliquant au maximum. Fier de lui, alors qu'il s’apprête à soumettre sa correction, il reçoit un message qui lui dit : ""La personne ayant fait preuve de manque de rigueur en envoyant la mauvaise version de son TP, il demande à nouveau une correction. Merci"". Là dessus le gentil correcteur se dit ""C'est pas FUN. Dans ces conditions je pense que je vais arrêter"" 

;-) 

Édit 

Et puis plus sérieusement, abandonner juste pour ça, c'est franchement bête je trouve. Dis toi juste que pour la prochaine fois, tu feras un peu plus attention lors de la soumission de ton code ;-)",0.225,0.65,MinesTelecom/04018/session01,Y
peskitou,Nice,FR,f,1976,m,"Bonsoir,
ayant un problème avec le NodeMCU, j'ai testé mon servomoteur avec le sweep du cours sur l'Arduino Uno. On a une broche GROUND, on a une broche A0. J'ai juste utilisé la broche 10 (PWM) à la place de D0 et la broche 3,3V pour le ""rouge"". Avec le changement 10/D0 dans le code, bien sûr.

Le retour est un 3 permanent quelle que soit la position du servo, mais avant de le renvoyer, j'aimerais une confirmation que ma transposition vers Arduino était correcte, si quelqu'un passe par là...
Merci",0.0,0.0,MinesTelecom/04018/session01,Y
peskitou,Nice,FR,f,1976,m,"Bonsoir,
ayant un problème avec le NodeMCU, j'ai testé mon servomoteur avec le sweep du cours sur l'Arduino Uno. On a une broche GROUND, on a une broche A0. J'ai juste utilisé la broche 10 (PWM) à la place de D0 et la broche 3,3V pour le ""rouge"". Avec le changement 10/D0 dans le code, bien sûr.

Le retour est un 3 permanent quelle que soit la position du servo, mais avant de le renvoyer, j'aimerais une confirmation que ma transposition vers Arduino était correcte, si quelqu'un passe par là...
Merci",0.0,0.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir,

Il est possible que les correcteurs devinent plus vite la plateforme ""cible"" si on adopte un ""standard"" qui permet de les différencier dès le départ (usage de mots clés par exemple), mais bon... ça n'est qu'une impression toute personnelle :-)

Merci encore de toutes tes remarques et commentaires qui nous aident à progresser.

Cordialement,",0.166667,0.666667,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"Bonsoir Steve,

Merci de tes précisions sur ton mode opératoire, il est toujours intéressant de ""voir"" les différentes approches pour résoudre un problème donné.

J'étais en train de me demander s'il n'était pas possible de détecter le blocage du moteur sur sa butée en mesurant les fluctuations de sa consommation électrique (intensité) :-)

Cordialement,
",0.25,1.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"hmmm, la gueguerre des OS est repartie !

Planquez-vous, tous aux tranchées ! ;-)

Cordialement,",0.25,1.0,MinesTelecom/04018/session01,Y
stiphaen,None,FR,f,1977,jhs,"C'était juste une suggestion. Loin de moi de vouloir lancer un troll ;-) 

Et puis je confirme que Windows XP [n'est plus supporté par Microsoft depuis le 8 avril 2014][1]. Or plus de mises à jour = failles de sécurité non corrigées = vulnérabilité. 

Les solutions données par Microsoft sont d'acheter une version plus récente de Windows et, si nécessaire, d'acheter un nouveau PC si celui que l'on possède n'a pas les ressources adéquats pour faire tourner le nouvel OS.

Et bien moi ma solution, beaucoup plus économique : Garder son vieux PC et installer dessus une distrib' Linux légère comme [xubuntu][2] par exemple. 

Mais encore une fois c'est juste une suggestion ;-) 


  [1]: http://windows.microsoft.com/fr-fr/windows/end-support-help
  [2]: https://doc.ubuntu-fr.org/xubuntu",0.25,1.0,MinesTelecom/04018/session01,Y
CatPiper,Auxonne,FR,m,1958,none,"@Stiphaen

Merci !

Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
jiyaod,Saint Jean de Védas,FR,m,1973,m,"As-tu essayé d'ajouter une alimentation externe à ton module ? Peut-être que la puissance délivrée par ton port usb n'est pas suffisante. 500mA est conseillée mais c'est un minimum, hors c'est déjà beaucoup pour un port usb. Donc il faut essayer en branchant le NodeMcu via ses ports VIN/G sur une alim 5V ",0.0,0.0,MinesTelecom/04018/session01,N
willCutlass,Québec,CA,m,1973,p,"Bonjour,

j'ai acheté deux S1123, et comme d'autre ici ils sont tous les 2 défectueux: fil blanc du feedback soudé sur le fil rouge de l'alim. Dessoudage, ressoudage, et là ça semble fonctionner. Je dis bien ""ça semble"". 

A l'aide de l'exemple Sweep, 

      for (pos = 0; pos <= 180; pos += 1) {
        myservo.write(pos);              
        delay(100);                       
        int feedback = analogRead(A0);
        Serial.print("" feedback :"");
        Serial.println(feedback);
      }

mon servo semble recevoir (servo.write()) des positions d'angle entre 0 et 170. Par contre, quand je lis la sortie analogique pos = analogRead(A0), je reçois pour pos les valeurs suivantes : 

0° , pos = 137 (mais à la main, ""en forçant"", j'arrive à positionner un 0° à pos = 21 !!! Je ne comprends pas pourquoi faire servo.write(0) ne me retourne pas directement 21 alors !)

170°, pos = 501

Quand je mesure la tension entre la sortie feedback (blanche) et le ground j'ai les tensions suivantes : 

0°, V = 672 mv (mais à la main j'ai 0° => V = 112mv)

170°, V = 2.44 V

Je m'attendais à des valeurs de feedback entre 0 et 1023 (ou quelque chose de similaire), mais pas 137-501.

Du coup, mon map serait : map(pos, 137 (ou 21), 501, 0, 160) !!

Est-ce normal ?

Guillaume
",0.272439,0.438889,MinesTelecom/04018/session01,Y
willCutlass,Québec,CA,m,1973,p,"Bonjour,

j'ai acheté deux S1123, et comme d'autre ici ils sont tous les 2 défectueux: fil blanc du feedback soudé sur le fil rouge de l'alim. Dessoudage, ressoudage, et là ça semble fonctionner. Je dis bien ""ça semble"". 

A l'aide de l'exemple Sweep, 

      for (pos = 0; pos <= 180; pos += 1) {
        myservo.write(pos);              
        delay(100);                       
        int feedback = analogRead(A0);
        Serial.print("" feedback :"");
        Serial.println(feedback);
      }

mon servo semble recevoir (servo.write()) des positions d'angle entre 0 et 170. Par contre, quand je lis la sortie analogique pos = analogRead(A0), je reçois pour pos les valeurs suivantes : 

0° , pos = 137 (mais à la main, ""en forçant"", j'arrive à positionner un 0° à pos = 21 !!! Je ne comprends pas pourquoi faire servo.write(0) ne me retourne pas directement 21 alors !)

170°, pos = 501

Quand je mesure la tension entre la sortie feedback (blanche) et le ground j'ai les tensions suivantes : 

0°, V = 672 mv (mais à la main j'ai 0° => V = 112mv)

170°, V = 2.44 V

Je m'attendais à des valeurs de feedback entre 0 et 1023 (ou quelque chose de similaire), mais pas 137-501.

Du coup, mon map serait : map(pos, 137 (ou 21), 501, 0, 160) !!

Est-ce normal ?

Guillaume
",0.272439,0.438889,MinesTelecom/04018/session01,N
jiyaod,Saint Jean de Védas,FR,m,1973,m,"Pour moi, un cycle de 500ms, c'est  250ms HIGH, 250ms LOW, 500 ms High 500ms Low, c'est un cycle d'une seconde. De plus, utiliser des digitalRead pour juste inverser une valeur, c'est couteux ( 50 fois plus lent qu'une lecture sur le port directement )",0.08,0.42,MinesTelecom/04018/session01,N
michelRUN,Saint-Pierre,RE,m,1947,b,Sauf si on utilise le servo pour recopier la valeur du potentiomètre ou du serial.read.,0.0,0.0,MinesTelecom/04018/session01,N
michelRUN,Saint-Pierre,RE,m,1947,b,Sauf si on utilise le servo pour recopier la valeur du potentiomètre ou du serial.read.,0.0,0.0,MinesTelecom/04018/session01,Y
lancian,None,FR,m,1988,m,Oui la led bleu clignote 2-3 fois (au branchement et au reset) !,0.0,0.0,MinesTelecom/04018/session01,N
lancian,None,FR,m,1988,m,Oui la led bleu clignote 2-3 fois (au branchement et au reset) !,0.0,0.0,MinesTelecom/04018/session01,Y
lancian,None,FR,m,1988,m,"Idem je viens de l'acheter et le même problème sur windows, j'ai pourtant changé de câble (un reçu avec le kit, un deuxième avec interrupteur pour arduino et un que je possédais d'un smartphone) tu n'es donc pas seul. Si tu es sur mac le problème viens certainement d'autre part...",0.0,0.0,MinesTelecom/04018/session01,N
lancian,None,FR,m,1988,m,"Idem je viens de l'acheter et le même problème sur windows, j'ai pourtant changé de câble (un reçu avec le kit, un deuxième avec interrupteur pour arduino et un que je possédais d'un smartphone) tu n'es donc pas seul. Si tu es sur mac le problème viens certainement d'autre part...",0.0,0.0,MinesTelecom/04018/session01,Y
jjs23,GENTIOUX,FR,m,1948,m,"merci voici le port (le seul possible, les ports séries ne sont pas accessibles) :

/dev/cu.Bluetooth-incoming-Port

je ne sais comment le changer ???",0.0,1.0,MinesTelecom/04018/session01,Y
jjs23,GENTIOUX,FR,m,1948,m,"merci voici le port (le seul possible, les ports séries ne sont pas accessibles) :

/dev/cu.Bluetooth-incoming-Port

je ne sais comment le changer ???",0.0,1.0,MinesTelecom/04018/session01,N
CatPiper,Auxonne,FR,m,1958,none,"Bonjour,

Si ton code initialise le port série à 9600, il faut que la fenêtre du terminal/moniteur série adopte la même vitesse, les caractères bizarres seront ""magiquement"" traduits en quelque chose de compréhensible...

Cordialement,
",0.0,0.0,MinesTelecom/04018/session01,Y
Loobonou,Villenauxe la grande,FR,m,1977,hs,"BOnjour.

je perd pied également.
Les conditions ne sont jamais validéés dans mon code
je ne comprend pas

voici mon code
// Coffre fort


#include <Servo.h> 
 
Servo myservo;  // création d'un objet myservo issu de la librairie Servo
              
int pos;
int position = 0;// mémoire de position 
const int ledPin = 13; // la LED de validation du code sera branchée sur la broche 13

//declaration des variables

boolean etape1 = false; // déclaration d'une variable de type binaire appelée etape1  et initialisée à false
boolean etape2 = false; // déclaration d'une variable de type binaire appelée etape2  et initialisée à false
boolean etape3 = false; // déclaration d'une variable de type binaire appelée etape3  et initialisée à false

void setup() 
{ 
 pinMode(ledPin, OUTPUT); // met la broche 13 en sortie
  Serial.begin(9600);// initialisation du dialogue avec le port serie
} 
 
void loop() 
{
  pos = analogRead(A0);                // lit le potentiomètre du servo (valeur comprise entre 0 et 1023)
  pos = map(pos, 0, 1023, 0, 179);     // change l'échelle pour que nous soyons en degrés (valeur comprise en 0° et 179°)
  Serial.print(""L'angle est de :"");
  Serial.println(pos);
  delay(150);                           // petite attente pour que tout se passe bien
position = digitalRead(pos);//mémoire de l'angle arrondi à 'entier près
  
  // si des ordres sont envoyés sur le port série, on prend possession du servo
  if (Serial.available()>0) {
    
    myservo.attach(9);  // le servo est branché sur la broche 9
    
    // lit ce qui arrive sur le port série et le convertit en nombre entier
    pos = Serial.parseInt();
    
    // nombre entier que nous écrivons sur le servo
    myservo.write(pos);
    
    if (position > 110){
    Serial.println(""Etape 1 : ok"");
    delay(50);
     etape1=!etape1;//valide l'etape1
    }
  }
  if (Serial.available() > 0 && etape1==true) {
    
    // lit ce qui arrive sur le port série et le convertit en nombre entier
    pos = Serial.parseInt();
    // nombre entier que nous écrivons sur le servo
    myservo.write(pos);
    
    if( position < 60){
      
    Serial.println(""Etape 2 : ok"");
    etape2=!etape2;//valide etape2
    }
  }
    if (Serial.available() > 0 && etape2==true){
      
      // lit ce qui arrive sur le port série et le convertit en nombre entier
    pos = Serial.parseInt();
    
      // nombre entier que nous écrivons sur le servo
    myservo.write(pos);
      
      if(position > 60 && position < 120){
   Serial.println(""Etape 3 : ok"");
        delay(50);
        
      etape3=!etape3;//valide etape3
    digitalWrite(ledPin, HIGH);//1er cycle allumée/eteinte de la led avec 500ms de delay
    delay(500);
    digitalWrite(ledPin, LOW);
    delay(500);
    digitalWrite(ledPin, HIGH);// 2eme cycle
    delay(500);
    digitalWrite(ledPin, LOW);
    delay(500);
    digitalWrite(ledPin, HIGH);// 3 eme cycle
    delay(500);
    digitalWrite(ledPin, LOW);
    delay(500);
    
    }
}
}
Merci d'avance pour votre aide
",-0.075,0.5,MinesTelecom/04018/session01,Y
Loobonou,Villenauxe la grande,FR,m,1977,hs,"BOnjour.

je perd pied également.
Les conditions ne sont jamais validéés dans mon code
je ne comprend pas

voici mon code
// Coffre fort


#include <Servo.h> 
 
Servo myservo;  // création d'un objet myservo issu de la librairie Servo
              
int pos;
int position = 0;// mémoire de position 
const int ledPin = 13; // la LED de validation du code sera branchée sur la broche 13

//declaration des variables

boolean etape1 = false; // déclaration d'une variable de type binaire appelée etape1  et initialisée à false
boolean etape2 = false; // déclaration d'une variable de type binaire appelée etape2  et initialisée à false
boolean etape3 = false; // déclaration d'une variable de type binaire appelée etape3  et initialisée à false

void setup() 
{ 
 pinMode(ledPin, OUTPUT); // met la broche 13 en sortie
  Serial.begin(9600);// initialisation du dialogue avec le port serie
} 
 
void loop() 
{
  pos = analogRead(A0);                // lit le potentiomètre du servo (valeur comprise entre 0 et 1023)
  pos = map(pos, 0, 1023, 0, 179);     // change l'échelle pour que nous soyons en degrés (valeur comprise en 0° et 179°)
  Serial.print(""L'angle est de :"");
  Serial.println(pos);
  delay(150);                           // petite attente pour que tout se passe bien
position = digitalRead(pos);//mémoire de l'angle arrondi à 'entier près
  
  // si des ordres sont envoyés sur le port série, on prend possession du servo
  if (Serial.available()>0) {
    
    myservo.attach(9);  // le servo est branché sur la broche 9
    
    // lit ce qui arrive sur le port série et le convertit en nombre entier
    pos = Serial.parseInt();
    
    // nombre entier que nous écrivons sur le servo
    myservo.write(pos);
    
    if (position > 110){
    Serial.println(""Etape 1 : ok"");
    delay(50);
     etape1=!etape1;//valide l'etape1
    }
  }
  if (Serial.available() > 0 && etape1==true) {
    
    // lit ce qui arrive sur le port série et le convertit en nombre entier
    pos = Serial.parseInt();
    // nombre entier que nous écrivons sur le servo
    myservo.write(pos);
    
    if( position < 60){
      
    Serial.println(""Etape 2 : ok"");
    etape2=!etape2;//valide etape2
    }
  }
    if (Serial.available() > 0 && etape2==true){
      
      // lit ce qui arrive sur le port série et le convertit en nombre entier
    pos = Serial.parseInt();
    
      // nombre entier que nous écrivons sur le servo
    myservo.write(pos);
      
      if(position > 60 && position < 120){
   Serial.println(""Etape 3 : ok"");
        delay(50);
        
      etape3=!etape3;//valide etape3
    digitalWrite(ledPin, HIGH);//1er cycle allumée/eteinte de la led avec 500ms de delay
    delay(500);
    digitalWrite(ledPin, LOW);
    delay(500);
    digitalWrite(ledPin, HIGH);// 2eme cycle
    delay(500);
    digitalWrite(ledPin, LOW);
    delay(500);
    digitalWrite(ledPin, HIGH);// 3 eme cycle
    delay(500);
    digitalWrite(ledPin, LOW);
    delay(500);
    
    }
}
}
Merci d'avance pour votre aide
",-0.075,0.5,MinesTelecom/04018/session01,N
